transaction_id,sender_account,receiver_account,amount,timestamp,currency,description
TXN-INR-001094,USER_INR_00011,MERCHANT_ZEPTO_GROCERY,1197.18,2026-09-10T17:31:17.368133+05:30,INR,Zepto Quick Delivery
TXN-INR-001095,USER_INR_02015,USER_INR_02016,6213.82,2026-09-19T17:16:42.968001+05:30,INR,Cab Share Uber
TXN-INR-001096,USER_INR_00274,MERCHANT_ZEPTO_GROCERY,1776.99,2026-09-12T11:14:30.005619+05:30,INR,Zepto Quick Delivery
TXN-INR-001097,USER_INR_01950,USER_INR_01951,10581.47,2026-09-25T00:52:00.952273+05:30,INR,UPI Payment
TXN-INR-001098,USER_INR_00668,MERCHANT_JIO_RECHARGE,1032.81,2026-09-06T10:11:56.297726+05:30,INR,Jio Prepaid Recharge
TXN-INR-001099,USER_INR_00217,MERCHANT_ZEPTO_GROCERY,1506.43,2026-09-13T21:21:41.680269+05:30,INR,Zepto Quick Delivery
TXN-INR-001100,USER_INR_00315,MERCHANT_JIO_RECHARGE,1545.21,2026-09-23T08:24:41.482571+05:30,INR,Jio Prepaid Recharge
TXN-INR-001101,USER_INR_01296,USER_INR_01297,1288.33,2026-09-21T05:20:57.416197+05:30,INR,Personal Transfer
TXN-INR-001102,USER_INR_02376,MERCHANT_BLINKIT_INSTA,2191.72,2026-09-05T22:11:17.687136+05:30,INR,Blinkit Quick Delivery
TXN-INR-001103,USER_INR_01688,MERCHANT_HP_PETROL,2336.83,2026-09-27T06:28:58.069436+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001104,USER_INR_02289,USER_INR_02290,8808.08,2026-09-25T15:01:32.591359+05:30,INR,Medical Store UPI
TXN-INR-001105,USER_INR_00467,MERCHANT_BESCOM,1368.68,2026-09-27T10:38:36.073121+05:30,INR,BESCOM Electric Bill
TXN-INR-001106,USER_INR_01277,USER_INR_01278,9568.51,2026-09-06T05:25:39.544320+05:30,INR,Medical Store UPI
TXN-INR-001107,USER_INR_01402,MERCHANT_JIO_RECHARGE,1942.13,2026-09-10T08:39:07.687885+05:30,INR,Jio Prepaid Recharge
TXN-INR-001108,USER_INR_01260,MERCHANT_AIRTEL_PAY,263.77,2026-09-05T11:03:22.910503+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001109,USER_INR_01984,USER_INR_01985,7455.38,2026-09-03T00:54:59.636827+05:30,INR,Medical Store UPI
TXN-INR-001110,USER_INR_01922,MERCHANT_BESCOM,2125.01,2026-09-08T21:08:43.742632+05:30,INR,BESCOM Electric Bill
TXN-INR-001111,USER_INR_00508,USER_INR_00509,462.81,2026-09-07T17:07:53.884256+05:30,INR,Personal Transfer
TXN-INR-001112,USER_INR_00597,USER_INR_00598,9781.95,2026-09-28T11:25:43.833796+05:30,INR,Medical Store UPI
TXN-INR-001113,USER_INR_00991,MERCHANT_HP_PETROL,2701.73,2026-09-03T15:42:43.532485+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001114,USER_INR_00704,USER_INR_00705,10656.08,2026-09-16T21:02:48.629362+05:30,INR,Medical Store UPI
TXN-INR-001115,USER_INR_01945,MERCHANT_JIO_RECHARGE,2345.54,2026-09-18T18:46:03.229556+05:30,INR,Jio Prepaid Recharge
TXN-INR-001116,USER_INR_01555,MERCHANT_BLINKIT_INSTA,389.94,2026-09-16T14:52:20.897489+05:30,INR,Blinkit Quick Delivery
TXN-INR-001117,USER_INR_00452,MERCHANT_BESCOM,276.18,2026-09-16T01:09:12.266103+05:30,INR,BESCOM Electric Bill
TXN-INR-001118,USER_INR_02023,MERCHANT_CRED_CARD,671.15,2026-09-10T01:02:15.399009+05:30,INR,CRED Credit Card Settlement
TXN-INR-001119,USER_INR_01669,MERCHANT_CRED_CARD,2632.48,2026-09-25T21:03:14.262136+05:30,INR,CRED Credit Card Settlement
TXN-INR-001120,USER_INR_01506,MERCHANT_BIGBASKET,1254.66,2026-09-30T05:51:48.499965+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001121,USER_INR_00349,MERCHANT_JIO_RECHARGE,227.95,2026-09-12T21:33:55.717527+05:30,INR,Jio Prepaid Recharge
TXN-INR-001122,USER_INR_00816,MERCHANT_BIGBASKET,2044.30,2026-09-18T19:54:22.778229+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001123,USER_INR_01141,USER_INR_01142,4515.61,2026-09-23T11:06:31.859986+05:30,INR,Chai & Snacks UPI
TXN-INR-001124,USER_INR_01657,USER_INR_01658,1615.16,2026-09-16T04:40:04.373447+05:30,INR,Rent Share
TXN-INR-001125,USER_INR_02005,MERCHANT_BESCOM,2333.36,2026-09-19T10:10:32.069265+05:30,INR,BESCOM Electric Bill
TXN-INR-001126,USER_INR_02041,USER_INR_02042,1993.93,2026-09-29T08:56:42.207330+05:30,INR,Personal Transfer
TXN-INR-001127,USER_INR_00395,USER_INR_00396,2603.95,2026-09-20T20:53:05.461817+05:30,INR,Groceries Split
TXN-INR-001128,USER_INR_02040,MERCHANT_BESCOM,2669.60,2026-09-09T11:28:34.842349+05:30,INR,BESCOM Electric Bill
TXN-INR-001129,USER_INR_00130,USER_INR_00131,10675.64,2026-09-26T10:08:23.737465+05:30,INR,Personal Transfer
TXN-INR-001130,USER_INR_01813,MERCHANT_ZEPTO_GROCERY,2482.93,2026-09-03T09:07:05.510119+05:30,INR,Zepto Quick Delivery
TXN-INR-001131,USER_INR_00673,MERCHANT_AIRTEL_PAY,1614.35,2026-09-05T23:58:59.977147+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001132,USER_INR_02010,USER_INR_02011,6382.89,2026-09-21T11:50:10.552269+05:30,INR,Dinner Split
TXN-INR-001133,USER_INR_01604,MERCHANT_BLINKIT_INSTA,2157.79,2026-09-18T17:49:32.721216+05:30,INR,Blinkit Quick Delivery
TXN-INR-001134,USER_INR_01166,MERCHANT_BLINKIT_INSTA,1009.41,2026-09-02T13:23:43+05:30,INR,Blinkit Quick Delivery
TXN-INR-001135,USER_INR_02392,MERCHANT_BIGBASKET,999.14,2026-09-27T00:38:41.518003+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001136,USER_INR_01464,MERCHANT_ZEPTO_GROCERY,1679.46,2026-09-03T14:27:09.296518+05:30,INR,Zepto Quick Delivery
TXN-INR-001137,USER_INR_00269,USER_INR_00270,563.48,2026-09-05T03:04:33.928494+05:30,INR,Personal Transfer
TXN-INR-001138,USER_INR_01731,MERCHANT_CRED_CARD,1666.97,2026-09-27T05:00:46.516474+05:30,INR,CRED Credit Card Settlement
TXN-INR-001139,USER_INR_01297,MERCHANT_AIRTEL_PAY,1949.88,2026-09-12T18:36:14.473277+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001140,USER_INR_00844,MERCHANT_ZEPTO_GROCERY,1049.17,2026-09-16T04:13:52.689806+05:30,INR,Zepto Quick Delivery
TXN-INR-001141,USER_INR_01786,MERCHANT_HP_PETROL,840.23,2026-09-19T13:47:30.371696+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001142,USER_INR_00195,MERCHANT_AIRTEL_PAY,2023.69,2026-09-18T01:05:33.042195+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001143,USER_INR_02369,MERCHANT_CRED_CARD,1224.54,2026-09-11T05:33:39.356720+05:30,INR,CRED Credit Card Settlement
TXN-INR-001144,USER_INR_01423,USER_INR_01424,5468.09,2026-09-20T07:12:59.581284+05:30,INR,Cab Share Uber
TXN-INR-001145,USER_INR_02212,MERCHANT_CRED_CARD,1896.79,2026-09-13T15:29:01.360083+05:30,INR,CRED Credit Card Settlement
TXN-INR-001146,USER_INR_02243,MERCHANT_CRED_CARD,635.62,2026-09-02T22:46:35.424163+05:30,INR,CRED Credit Card Settlement
TXN-INR-001147,USER_INR_01915,MERCHANT_BESCOM,1486.24,2026-09-20T02:32:55.763887+05:30,INR,BESCOM Electric Bill
TXN-INR-001148,USER_INR_01493,MERCHANT_BIGBASKET,926.30,2026-09-08T20:15:42.823723+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001149,USER_INR_00264,USER_INR_00265,3279.94,2026-09-25T16:43:52.170382+05:30,INR,Dinner Split
TXN-INR-001150,USER_INR_00968,MERCHANT_ZEPTO_GROCERY,1326.44,2026-09-05T03:27:34.762477+05:30,INR,Zepto Quick Delivery
TXN-INR-001151,USER_INR_02294,USER_INR_02295,1791.74,2026-09-13T13:11:12.431243+05:30,INR,Cab Share Uber
TXN-INR-001152,USER_INR_01059,USER_INR_01060,12050.96,2026-09-10T04:35:27.052863+05:30,INR,UPI Payment
TXN-INR-001153,USER_INR_01991,USER_INR_01992,10852.93,2026-09-03T08:47:27.710863+05:30,INR,Cab Share Uber
TXN-INR-001154,USER_INR_01668,USER_INR_01669,3026.91,2026-09-20T13:34:58.833338+05:30,INR,Dinner Split
TXN-INR-001155,USER_INR_02339,USER_INR_02340,3222.42,2026-09-28T10:48:29.872084+05:30,INR,Medical Store UPI
TXN-INR-001156,USER_INR_00370,MERCHANT_BIGBASKET,2266.06,2026-09-05T13:38:28.643650+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001157,USER_INR_00967,USER_INR_00968,5549.50,2026-09-07T22:33:55.292988+05:30,INR,Cab Share Uber
TXN-INR-001158,USER_INR_01042,USER_INR_01043,4024.48,2026-09-04T00:14:35.538777+05:30,INR,Rent Share
TXN-INR-001159,USER_INR_01736,MERCHANT_JIO_RECHARGE,1048.24,2026-09-08T23:18:03.475811+05:30,INR,Jio Prepaid Recharge
TXN-INR-001160,USER_INR_01507,USER_INR_01508,8664.46,2026-09-02T09:24:27.648732+05:30,INR,UPI Payment
TXN-INR-001161,USER_INR_00982,MERCHANT_AIRTEL_PAY,1521.00,2026-09-12T22:57:09.838710+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001162,USER_INR_00969,USER_INR_00970,3831.01,2026-09-13T02:31:10.689572+05:30,INR,Cab Share Uber
TXN-INR-001163,USER_INR_00965,MERCHANT_BLINKIT_INSTA,2468.53,2026-09-25T22:50:23.610350+05:30,INR,Blinkit Quick Delivery
TXN-INR-001164,USER_INR_01665,USER_INR_01666,5941.53,2026-09-09T11:46:30.487355+05:30,INR,Groceries Split
TXN-INR-001165,USER_INR_01692,USER_INR_01693,10322.57,2026-09-11T14:08:24.861961+05:30,INR,Rent Share
TXN-INR-001166,USER_INR_01069,MERCHANT_CRED_CARD,1961.83,2026-09-12T06:47:30.834821+05:30,INR,CRED Credit Card Settlement
TXN-INR-001167,USER_INR_00214,USER_INR_00215,138.14,2026-09-07T11:16:36.383599+05:30,INR,Dinner Split
TXN-INR-001168,USER_INR_00820,USER_INR_00821,6502.94,2026-09-10T13:35:15.228597+05:30,INR,Travel Expenses
TXN-INR-001169,USER_INR_00533,USER_INR_00534,3332.43,2026-09-21T07:03:19.663713+05:30,INR,Dinner Split
TXN-INR-001170,USER_INR_01342,USER_INR_01343,10967.24,2026-09-07T19:48:41.815985+05:30,INR,Chai & Snacks UPI
TXN-INR-001171,USER_INR_02337,MERCHANT_HP_PETROL,2543.82,2026-09-28T21:56:53.154515+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001172,USER_INR_01895,MERCHANT_BIGBASKET,1701.08,2026-09-21T12:01:17.087876+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001173,USER_INR_00612,MERCHANT_BIGBASKET,2176.74,2026-09-12T02:46:18.606693+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001174,USER_INR_01859,USER_INR_01860,11831.05,2026-09-15T20:02:08.886089+05:30,INR,Travel Expenses
TXN-INR-001175,USER_INR_01091,MERCHANT_HP_PETROL,1700.23,2026-09-15T16:45:35.994326+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001176,USER_INR_01160,USER_INR_01161,456.79,2026-09-07T05:38:41.282609+05:30,INR,Dinner Split
TXN-INR-001177,USER_INR_01073,MERCHANT_CRED_CARD,285.78,2026-09-14T14:46:03.373341+05:30,INR,CRED Credit Card Settlement
TXN-INR-001178,USER_INR_01921,MERCHANT_BIGBASKET,1998.25,2026-09-11T06:33:56.828717+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001179,USER_INR_01050,MERCHANT_HP_PETROL,1345.06,2026-09-17T07:44:00.858267+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001180,USER_INR_01452,USER_INR_01453,7783.76,2026-09-27T23:22:27.896107+05:30,INR,Medical Store UPI
TXN-INR-001181,USER_INR_01240,USER_INR_01241,7298.04,2026-09-20T15:50:12.377694+05:30,INR,UPI Payment
TXN-INR-001182,USER_INR_01067,MERCHANT_JIO_RECHARGE,296.53,2026-09-15T22:20:48.974854+05:30,INR,Jio Prepaid Recharge
TXN-INR-001183,USER_INR_02173,MERCHANT_CRED_CARD,2447.12,2026-09-09T09:48:12.313209+05:30,INR,CRED Credit Card Settlement
TXN-INR-001184,USER_INR_01151,USER_INR_01152,7700.35,2026-09-27T23:34:25.965102+05:30,INR,Cab Share Uber
TXN-INR-001185,USER_INR_01081,MERCHANT_CRED_CARD,2150.11,2026-09-14T02:32:29.672547+05:30,INR,CRED Credit Card Settlement
TXN-INR-001186,USER_INR_00620,MERCHANT_JIO_RECHARGE,200.06,2026-09-28T01:23:44.055679+05:30,INR,Jio Prepaid Recharge
TXN-INR-001187,USER_INR_00751,MERCHANT_CRED_CARD,162.18,2026-09-09T14:05:52.477660+05:30,INR,CRED Credit Card Settlement
TXN-INR-001188,USER_INR_01461,USER_INR_01462,1633.31,2026-09-17T23:28:00.473029+05:30,INR,Dinner Split
TXN-INR-001189,USER_INR_00384,MERCHANT_ZEPTO_GROCERY,1598.93,2026-09-09T21:26:11.745657+05:30,INR,Zepto Quick Delivery
TXN-INR-001190,USER_INR_02399,MERCHANT_JIO_RECHARGE,1195.15,2026-09-29T14:13:38.861284+05:30,INR,Jio Prepaid Recharge
TXN-INR-001191,USER_INR_00315,MERCHANT_BESCOM,831.77,2026-09-15T18:52:26.912731+05:30,INR,BESCOM Electric Bill
TXN-INR-001192,USER_INR_00500,MERCHANT_JIO_RECHARGE,129.40,2026-09-18T08:34:46.369320+05:30,INR,Jio Prepaid Recharge
TXN-INR-001193,USER_INR_01886,USER_INR_01887,4184.89,2026-09-20T17:41:56.110813+05:30,INR,UPI Payment
TXN-INR-001194,USER_INR_00180,USER_INR_00181,2720.95,2026-09-28T16:53:57.785768+05:30,INR,Dinner Split
TXN-INR-001195,USER_INR_00200,USER_INR_00201,11903.56,2026-09-09T16:39:01.617851+05:30,INR,Medical Store UPI
TXN-INR-001196,USER_INR_01563,MERCHANT_BIGBASKET,295.27,2026-09-09T04:05:22.895317+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001197,USER_INR_00853,MERCHANT_JIO_RECHARGE,381.66,2026-09-23T21:02:41.549626+05:30,INR,Jio Prepaid Recharge
TXN-INR-001198,USER_INR_02011,USER_INR_02012,4552.15,2026-09-22T16:06:48.273307+05:30,INR,Dinner Split
TXN-INR-001199,USER_INR_00394,USER_INR_00395,6007.85,2026-09-16T16:09:17.359645+05:30,INR,Chai & Snacks UPI
TXN-INR-001200,USER_INR_02307,USER_INR_02308,5482.91,2026-09-04T19:40:09.386663+05:30,INR,Dinner Split
TXN-INR-001201,USER_INR_01745,MERCHANT_JIO_RECHARGE,2609.34,2026-09-16T15:51:14.387884+05:30,INR,Jio Prepaid Recharge
TXN-INR-001202,USER_INR_02160,USER_INR_02161,11349.38,2026-09-16T18:12:54.278701+05:30,INR,Rent Share
TXN-INR-001203,USER_INR_01957,MERCHANT_BIGBASKET,862.57,2026-09-29T14:17:54.965922+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001204,USER_INR_00196,MERCHANT_BIGBASKET,1185.80,2026-09-27T23:44:03.539926+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001205,USER_INR_01904,USER_INR_01905,9631.22,2026-09-17T22:25:26.834780+05:30,INR,Rent Share
TXN-INR-001206,USER_INR_00067,MERCHANT_BIGBASKET,174.46,2026-09-20T10:13:45.243292+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001207,USER_INR_01705,USER_INR_01706,7835.25,2026-09-10T15:30:59.195659+05:30,INR,Groceries Split
TXN-INR-001208,USER_INR_01086,MERCHANT_AIRTEL_PAY,2104.33,2026-09-27T13:23:14.886385+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001209,USER_INR_01063,USER_INR_01064,1546.81,2026-09-05T09:36:56.432750+05:30,INR,Chai & Snacks UPI
TXN-INR-001210,USER_INR_00704,USER_INR_00705,3854.72,2026-09-15T02:27:12.562986+05:30,INR,Groceries Split
TXN-INR-001211,USER_INR_01478,USER_INR_01479,1651.11,2026-09-29T03:10:29.640368+05:30,INR,Rent Share
TXN-INR-001212,USER_INR_00057,MERCHANT_HP_PETROL,1373.07,2026-09-24T18:40:21.359718+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001213,USER_INR_00595,USER_INR_00596,9644.54,2026-09-14T14:24:19.263405+05:30,INR,Cab Share Uber
TXN-INR-001214,USER_INR_00607,MERCHANT_CRED_CARD,2700.63,2026-09-02T13:57:39.773445+05:30,INR,CRED Credit Card Settlement
TXN-INR-001215,USER_INR_01932,MERCHANT_BIGBASKET,190.04,2026-09-14T13:36:03.960048+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001216,USER_INR_00033,MERCHANT_CRED_CARD,2076.97,2026-09-25T22:25:15.840030+05:30,INR,CRED Credit Card Settlement
TXN-INR-001217,USER_INR_02271,USER_INR_02272,2975.63,2026-09-03T06:42:44.217670+05:30,INR,Groceries Split
TXN-INR-001218,USER_INR_00249,MERCHANT_ZEPTO_GROCERY,2505.41,2026-09-13T22:33:31.282117+05:30,INR,Zepto Quick Delivery
TXN-INR-001219,USER_INR_01709,USER_INR_01710,358.01,2026-09-05T11:10:56.671316+05:30,INR,Chai & Snacks UPI
TXN-INR-001220,USER_INR_01180,USER_INR_01181,7386.97,2026-09-15T09:50:44.227886+05:30,INR,Travel Expenses
TXN-INR-001221,USER_INR_01390,USER_INR_01391,9065.14,2026-09-26T03:01:17.571537+05:30,INR,Cab Share Uber
TXN-INR-001222,USER_INR_01599,USER_INR_01600,7810.85,2026-09-25T11:04:21.122584+05:30,INR,Dinner Split
TXN-INR-001223,USER_INR_01157,USER_INR_01158,2038.29,2026-09-04T18:15:01.740664+05:30,INR,Travel Expenses
TXN-INR-001224,USER_INR_02016,MERCHANT_HP_PETROL,1581.28,2026-09-13T23:15:50.263517+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001225,USER_INR_00075,MERCHANT_BESCOM,2268.74,2026-09-09T05:14:05.353185+05:30,INR,BESCOM Electric Bill
TXN-INR-001226,USER_INR_01384,MERCHANT_CRED_CARD,759.01,2026-09-19T02:30:26.476157+05:30,INR,CRED Credit Card Settlement
TXN-INR-001227,USER_INR_01394,USER_INR_01395,10682.26,2026-09-23T21:52:18.952087+05:30,INR,Dinner Split
TXN-INR-001228,USER_INR_02112,USER_INR_02113,12036.82,2026-09-04T17:07:28.594784+05:30,INR,Groceries Split
TXN-INR-001229,USER_INR_00455,USER_INR_00456,6390.59,2026-09-23T16:40:14.998511+05:30,INR,UPI Payment
TXN-INR-001230,USER_INR_00685,USER_INR_00686,8881.23,2026-09-26T11:42:49.119615+05:30,INR,Cab Share Uber
TXN-INR-001231,USER_INR_02073,MERCHANT_BLINKIT_INSTA,2302.69,2026-09-26T04:58:17.912810+05:30,INR,Blinkit Quick Delivery
TXN-INR-001232,USER_INR_00504,USER_INR_00505,3141.92,2026-09-14T13:15:26.291544+05:30,INR,UPI Payment
TXN-INR-001233,USER_INR_01941,MERCHANT_BIGBASKET,1041.77,2026-09-15T21:51:10.587760+05:30,INR,BigBasket Monthly Grocery
TXN-INR-001234,USER_INR_01006,MERCHANT_JIO_RECHARGE,2254.86,2026-09-23T07:47:08.246239+05:30,INR,Jio Prepaid Recharge
TXN-INR-001235,USER_INR_01694,USER_INR_01695,11802.38,2026-09-27T11:35:23.187144+05:30,INR,Personal Transfer
TXN-INR-001236,USER_INR_01813,MERCHANT_BLINKIT_INSTA,915.71,2026-09-02T16:07:46.970727+05:30,INR,Blinkit Quick Delivery
TXN-INR-001237,USER_INR_00674,MERCHANT_JIO_RECHARGE,2531.91,2026-09-12T18:26:50.930845+05:30,INR,Jio Prepaid Recharge
TXN-INR-001238,USER_INR_00237,USER_INR_00238,11083.71,2026-09-29T17:56:48.276642+05:30,INR,Chai & Snacks UPI
TXN-INR-001239,USER_INR_02268,USER_INR_02269,10354.84,2026-09-22T07:31:24.084283+05:30,INR,UPI Payment
TXN-INR-001240,USER_INR_02162,USER_INR_02163,11105.99,2026-09-06T08:13:00.208883+05:30,INR,Travel Expenses
TXN-INR-001241,USER_INR_01812,USER_INR_01813,1145.08,2026-09-27T00:36:25.598524+05:30,INR,Cab Share Uber
TXN-INR-001242,USER_INR_02202,MERCHANT_ZEPTO_GROCERY,637.77,2026-09-22T03:29:07.879691+05:30,INR,Zepto Quick Delivery
TXN-INR-001243,USER_INR_02096,MERCHANT_ZEPTO_GROCERY,713.68,2026-09-16T11:30:12.383013+05:30,INR,Zepto Quick Delivery
TXN-INR-001244,USER_INR_01245,USER_INR_01246,3320.98,2026-09-29T10:01:56.522213+05:30,INR,Personal Transfer
TXN-INR-001245,USER_INR_02079,MERCHANT_BESCOM,1296.15,2026-09-03T04:50:01.954188+05:30,INR,BESCOM Electric Bill
TXN-INR-001246,USER_INR_00968,USER_INR_00969,4444.18,2026-09-30T01:32:42.030190+05:30,INR,Travel Expenses
TXN-INR-001247,USER_INR_01166,USER_INR_01167,9245.15,2026-09-24T15:56:01.394493+05:30,INR,Medical Store UPI
TXN-INR-001248,USER_INR_00432,MERCHANT_JIO_RECHARGE,2007.01,2026-09-18T10:50:21.527183+05:30,INR,Jio Prepaid Recharge
TXN-INR-001249,USER_INR_01688,MERCHANT_CRED_CARD,264.70,2026-09-03T15:32:54.579289+05:30,INR,CRED Credit Card Settlement
TXN-INR-001250,USER_INR_02156,MERCHANT_CRED_CARD,1800.27,2026-09-17T20:36:22.989279+05:30,INR,CRED Credit Card Settlement
TXN-INR-001251,USER_INR_01803,USER_INR_01804,6371.75,2026-09-28T17:55:47.060677+05:30,INR,Dinner Split
TXN-INR-001252,USER_INR_01986,USER_INR_01987,8711.44,2026-09-06T00:57:43.758746+05:30,INR,Rent Share
TXN-INR-001253,USER_INR_01866,MERCHANT_AIRTEL_PAY,1704.40,2026-09-23T06:39:12.135483+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001254,USER_INR_01674,MERCHANT_JIO_RECHARGE,373.79,2026-09-12T09:55:02.144666+05:30,INR,Jio Prepaid Recharge
TXN-INR-001255,USER_INR_01249,USER_INR_01250,1862.53,2026-09-10T19:29:36.624969+05:30,INR,Dinner Split
TXN-INR-001256,USER_INR_01728,MERCHANT_CRED_CARD,55.74,2026-09-27T01:24:41.339047+05:30,INR,CRED Credit Card Settlement
TXN-INR-001257,USER_INR_02243,MERCHANT_ZEPTO_GROCERY,1605.85,2026-09-26T13:44:51.390474+05:30,INR,Zepto Quick Delivery
TXN-INR-001258,USER_INR_01384,USER_INR_01385,7992.11,2026-09-15T04:24:52.519165+05:30,INR,Medical Store UPI
TXN-INR-001259,USER_INR_01843,USER_INR_01844,4901.72,2026-09-06T07:15:22.474395+05:30,INR,Chai & Snacks UPI
TXN-INR-001260,USER_INR_01620,MERCHANT_AIRTEL_PAY,2431.37,2026-09-03T14:52:08.170631+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001261,USER_INR_00102,MERCHANT_AIRTEL_PAY,1820.76,2026-09-24T08:06:09.512178+05:30,INR,Airtel Postpaid / Broadband
TXN-INR-001262,USER_INR_00349,MERCHANT_HP_PETROL,2114.04,2026-09-19T01:17:36.246378+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001263,USER_INR_02059,USER_INR_02060,9855.79,2026-09-05T19:07:30.813797+05:30,INR,Cab Share Uber
TXN-INR-001264,USER_INR_01005,USER_INR_01006,7625.00,2026-09-25T17:14:11.826165+05:30,INR,Medical Store UPI
TXN-INR-001265,USER_INR_01646,MERCHANT_JIO_RECHARGE,1191.08,2026-09-15T10:50:52.252379+05:30,INR,Jio Prepaid Recharge
TXN-INR-001266,USER_INR_02163,MERCHANT_JIO_RECHARGE,834.72,2026-09-09T00:42:56.501098+05:30,INR,Jio Prepaid Recharge
TXN-INR-001267,USER_INR_00749,MERCHANT_JIO_RECHARGE,212.01,2026-09-04T14:51:38.029983+05:30,INR,Jio Prepaid Recharge
TXN-INR-001268,USER_INR_01333,MERCHANT_BLINKIT_INSTA,441.77,2026-09-22T00:25:39.950829+05:30,INR,Blinkit Quick Delivery
TXN-INR-001269,USER_INR_01328,MERCHANT_HP_PETROL,2118.37,2026-09-28T02:56:01.095071+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001270,USER_INR_02401,MERCHANT_ZEPTO_GROCERY,216.74,2026-09-16T14:22:29.097241+05:30,INR,Zepto Quick Delivery
TXN-INR-001271,USER_INR_01904,MERCHANT_HP_PETROL,2562.77,2026-09-03T13:40:30.947350+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001272,USER_INR_00077,MERCHANT_JIO_RECHARGE,887.69,2026-09-28T17:48:21.543498+05:30,INR,Jio Prepaid Recharge
TXN-INR-001273,USER_INR_01667,MERCHANT_JIO_RECHARGE,1076.59,2026-09-26T00:17:53.540419+05:30,INR,Jio Prepaid Recharge
TXN-INR-001274,USER_INR_00689,USER_INR_00690,618.22,2026-09-17T07:18:36.887803+05:30,INR,Groceries Split
TXN-INR-001275,USER_INR_01904,USER_INR_01905,3488.96,2026-09-19T06:02:29.711020+05:30,INR,Groceries Split
TXN-INR-001276,USER_INR_01028,USER_INR_01029,7355.97,2026-09-12T19:50:42.855767+05:30,INR,Travel Expenses
TXN-INR-001277,USER_INR_02091,MERCHANT_ZEPTO_GROCERY,296.72,2026-09-06T23:05:07.688539+05:30,INR,Zepto Quick Delivery
TXN-INR-001278,USER_INR_00504,USER_INR_00505,7669.52,2026-09-22T07:51:00.854215+05:30,INR,Travel Expenses
TXN-INR-001279,USER_INR_01304,USER_INR_01305,3485.36,2026-09-28T11:15:28.831875+05:30,INR,Groceries Split
TXN-INR-001280,USER_INR_01318,MERCHANT_JIO_RECHARGE,1827.72,2026-09-14T23:18:51.900771+05:30,INR,Jio Prepaid Recharge
TXN-INR-001281,USER_INR_00009,USER_INR_00010,6991.80,2026-09-01T20:59:06.383293+05:30,INR,Chai & Snacks UPI
TXN-INR-001282,USER_INR_02003,USER_INR_02004,8435.85,2026-09-16T20:17:59.157035+05:30,INR,Groceries Split
TXN-INR-001283,USER_INR_01446,USER_INR_01447,1647.07,2026-09-12T16:49:29.012362+05:30,INR,UPI Payment
TXN-INR-001284,USER_INR_01518,USER_INR_01519,8538.87,2026-09-14T10:52:22.116270+05:30,INR,Cab Share Uber
TXN-INR-001285,USER_INR_01466,MERCHANT_HP_PETROL,694.21,2026-09-24T21:50:38.903213+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001286,USER_INR_02023,USER_INR_02024,188.48,2026-09-03T10:00:04.069233+05:30,INR,Travel Expenses
TXN-INR-001287,USER_INR_01623,MERCHANT_HP_PETROL,1864.56,2026-09-10T03:37:52.919858+05:30,INR,HPCL Fuel Station UPI
TXN-INR-001288,USER_INR_02318,USER_INR_02319,9350.07,2026-09-18T18:13:38.507574+05:30,INR,Dinner Split
TXN-INR-001289,USER_INR_00522,MERCHANT_ZEPTO_GROCERY,577.59,2026-09-17T22:56:59.076394+05:30,INR,Zepto Quick Delivery
TXN-INR-001290,USER_INR_00095,USER_INR_00096,11050.46,2026-09-21T19:04:39.887144+05:30,INR,Medical Store UPI
