transaction_id          , sender_account         , receiver_account       , amount    , timestamp                       , currency, description
TXN-INR-007374          , USER_INR_06836         , USER_INR_06837         ,    1081.59, 2026-09-21T05:50:40.668168+05:30, INR     , Travel Expenses
TXN-INR-007375          , USER_INR_01007         , MERCHANT_CRED_CARD     ,    2779.38, 2026-09-08T19:27:28.239166+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007376          , USER_INR_04528         , MERCHANT_ZEPTO_GROCERY ,     418.58, 2026-09-25T16:22:40.095747+05:30, INR     , Zepto Quick Delivery
TXN-INR-007377          , USER_INR_03617         , MERCHANT_AIRTEL_PAY    ,     823.54, 2026-09-12T14:12:29.962930+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007378          , USER_INR_03257         , MERCHANT_AIRTEL_PAY    ,    1185.83, 2026-09-08T01:26:25.318957+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007379          , USER_INR_04923         , USER_INR_04924         ,   11362.67, 2026-09-06T05:08:50.733225+05:30, INR     , Personal Transfer
TXN-INR-007380          , USER_INR_00838         , MERCHANT_ZEPTO_GROCERY ,    1393.57, 2026-09-10T07:05:44.818996+05:30, INR     , Zepto Quick Delivery
TXN-INR-007381          , USER_INR_05506         , MERCHANT_JIO_RECHARGE  ,    1842.15, 2026-09-16T13:37:18.818357+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007382          , USER_INR_05468         , USER_INR_05469         ,    2420.48, 2026-09-15T05:52:09.600841+05:30, INR     , Dinner Split
TXN-INR-007383          , USER_INR_04715         , MERCHANT_ZEPTO_GROCERY ,     466.29, 2026-09-21T01:29:50.408853+05:30, INR     , Zepto Quick Delivery
TXN-INR-007384          , USER_INR_00350         , MERCHANT_CRED_CARD     ,    1275.19, 2026-09-10T14:32:13.306427+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007385          , USER_INR_05272         , USER_INR_05273         ,    8822.95, 2026-09-12T04:06:23.453315+05:30, INR     , Groceries Split
TXN-INR-007386          , USER_INR_08953         , MERCHANT_HP_PETROL     ,     701.51, 2026-09-28T08:06:58.879759+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007387          , USER_INR_05545         , USER_INR_05546         ,    8213.99, 2026-09-27T13:45:22.210086+05:30, INR     , Dinner Split
TXN-INR-007388          , USER_INR_12096         , MERCHANT_JIO_RECHARGE  ,    2432.48, 2026-09-07T15:07:19.752104+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007389          , USER_INR_06050         , MERCHANT_HP_PETROL     ,     340.15, 2026-09-08T03:08:52.087250+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007390          , USER_INR_05879         , MERCHANT_AIRTEL_PAY    ,     657.43, 2026-09-12T11:44:47.621113+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007391          , USER_INR_01557         , USER_INR_01558         ,    3046.44, 2026-09-05T14:05:36.496739+05:30, INR     , Groceries Split
TXN-INR-007392          , USER_INR_03380         , MERCHANT_JIO_RECHARGE  ,     391.91, 2026-09-07T09:40:24.537693+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007393          , USER_INR_01418         , MERCHANT_CRED_CARD     ,    2486.24, 2026-09-18T06:26:14.590571+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007394          , USER_INR_07793         , MERCHANT_HP_PETROL     ,    1008.49, 2026-09-28T00:41:06.068413+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007395          , USER_INR_11409         , USER_INR_11410         ,    9814.89, 2026-09-20T20:16:07.529762+05:30, INR     , Personal Transfer
TXN-INR-007396          , USER_INR_04565         , MERCHANT_JIO_RECHARGE  ,    2034.36, 2026-09-23T11:11:56.911829+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007397          , USER_INR_07929         , MERCHANT_HP_PETROL     ,    2402.99, 2026-09-13T21:52:38.624421+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007398          , USER_INR_07053         , MERCHANT_BIGBASKET     ,    1867.58, 2026-09-06T05:39:01.264344+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007399          , USER_INR_10834         , USER_INR_10835         ,    6069.51, 2026-09-15T09:03:12.709255+05:30, INR     , Groceries Split
TXN-INR-007400          , USER_INR_01686         , MERCHANT_BESCOM        ,    1955.75, 2026-09-13T10:04:41.621722+05:30, INR     , BESCOM Electric Bill
TXN-INR-007401          , USER_INR_07203         , USER_INR_07204         ,    4756.21, 2026-09-23T01:43:50.937856+05:30, INR     , Chai & Snacks UPI
TXN-INR-007402          , USER_INR_09713         , MERCHANT_BLINKIT_INSTA ,    2705.97, 2026-09-27T23:04:05.333088+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007403          , USER_INR_12096         , MERCHANT_BIGBASKET     ,     835.50, 2026-09-11T06:25:18.214011+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007404          , USER_INR_09370         , MERCHANT_BIGBASKET     ,    2131.16, 2026-09-04T14:00:47.546337+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007405          , USER_INR_11592         , MERCHANT_JIO_RECHARGE  ,     323.31, 2026-09-10T10:36:22.861967+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007406          , USER_INR_00677         , MERCHANT_BIGBASKET     ,     737.01, 2026-09-21T02:18:48.316670+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007407          , USER_INR_03783         , USER_INR_03784         ,    1893.21, 2026-09-23T02:03:14.344938+05:30, INR     , Dinner Split
TXN-INR-007408          , USER_INR_10800         , MERCHANT_BESCOM        ,    2350.43, 2026-09-25T01:59:27.710136+05:30, INR     , BESCOM Electric Bill
TXN-INR-007409          , USER_INR_12037         , USER_INR_12038         ,    6438.49, 2026-09-24T17:12:59.090236+05:30, INR     , Cab Share Uber
TXN-INR-007410          , USER_INR_11168         , MERCHANT_CRED_CARD     ,    1825.76, 2026-09-09T12:50:28.137425+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007411          , USER_INR_05521         , USER_INR_05522         ,   11511.48, 2026-09-23T15:18:07.165128+05:30, INR     , Groceries Split
TXN-INR-007412          , USER_INR_01985         , USER_INR_01986         ,   10860.93, 2026-09-10T11:48:36.629660+05:30, INR     , Personal Transfer
TXN-INR-007413          , USER_INR_08216         , MERCHANT_BLINKIT_INSTA ,     659.65, 2026-09-13T04:57:50.214489+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007414          , USER_INR_03969         , USER_INR_03970         ,    5845.33, 2026-09-07T15:42:32.871230+05:30, INR     , Personal Transfer
TXN-INR-007415          , USER_INR_08285         , USER_INR_08286         ,   10358.40, 2026-09-13T01:18:42.003235+05:30, INR     , Dinner Split
TXN-INR-007416          , USER_INR_05515         , MERCHANT_BESCOM        ,    2624.94, 2026-09-22T07:20:45.601056+05:30, INR     , BESCOM Electric Bill
TXN-INR-007417          , USER_INR_09431         , USER_INR_09432         ,    5389.06, 2026-09-12T09:31:10.969602+05:30, INR     , Dinner Split
TXN-INR-007418          , USER_INR_00775         , MERCHANT_HP_PETROL     ,     423.85, 2026-09-19T09:26:39.316980+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007419          , USER_INR_04173         , MERCHANT_ZEPTO_GROCERY ,      88.50, 2026-09-26T05:06:24.125647+05:30, INR     , Zepto Quick Delivery
TXN-INR-007420          , USER_INR_12330         , USER_INR_12331         ,   10562.97, 2026-09-07T17:51:28.915563+05:30, INR     , Medical Store UPI
TXN-INR-007421          , USER_INR_05216         , MERCHANT_AIRTEL_PAY    ,    1568.48, 2026-09-23T07:18:24.358247+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007422          , USER_INR_11246         , MERCHANT_HP_PETROL     ,    1510.70, 2026-09-27T12:16:06.040363+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007423          , USER_INR_09035         , MERCHANT_AIRTEL_PAY    ,    1441.37, 2026-09-07T22:12:58.607102+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007424          , USER_INR_09433         , USER_INR_09434         ,   10953.08, 2026-09-17T11:23:13.817313+05:30, INR     , Groceries Split
TXN-INR-007425          , USER_INR_02107         , MERCHANT_AIRTEL_PAY    ,    1329.73, 2026-09-11T03:55:56.534402+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007426          , USER_INR_05932         , MERCHANT_BIGBASKET     ,    2010.18, 2026-09-22T15:25:45.533483+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007427          , USER_INR_11202         , USER_INR_11203         ,    7504.06, 2026-09-22T19:38:01.731564+05:30, INR     , Cab Share Uber
TXN-INR-007428          , USER_INR_01418         , MERCHANT_AIRTEL_PAY    ,    2544.19, 2026-09-21T04:00:16.149057+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007429          , USER_INR_06615         , USER_INR_06616         ,    1063.43, 2026-09-11T05:34:39.616699+05:30, INR     , Travel Expenses
TXN-INR-007430          , USER_INR_01368         , USER_INR_01369         ,    1534.94, 2026-09-23T18:26:32.841918+05:30, INR     , Travel Expenses
TXN-INR-007431          , USER_INR_05344         , MERCHANT_JIO_RECHARGE  ,    2204.40, 2026-09-29T11:34:47.951589+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007432          , USER_INR_05647         , MERCHANT_BLINKIT_INSTA ,     222.18, 2026-09-09T06:16:41.954736+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007433          , USER_INR_08498         , USER_INR_08499         ,    1467.11, 2026-09-11T05:40:44.754900+05:30, INR     , Personal Transfer
TXN-INR-007434          , USER_INR_03515         , MERCHANT_BLINKIT_INSTA ,     742.54, 2026-09-15T01:41:28.851086+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007435          , USER_INR_11358         , MERCHANT_HP_PETROL     ,     840.14, 2026-09-06T15:36:17.236459+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007436          , USER_INR_03839         , USER_INR_03840         ,    8948.73, 2026-09-02T15:26:14.815221+05:30, INR     , UPI Payment
TXN-INR-007437          , USER_INR_05099         , USER_INR_05100         ,    3838.88, 2026-09-14T00:18:14.303168+05:30, INR     , Groceries Split
TXN-INR-007438          , USER_INR_12205         , MERCHANT_JIO_RECHARGE  ,     365.98, 2026-09-21T15:46:18.340694+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007439          , USER_INR_08003         , MERCHANT_JIO_RECHARGE  ,    2509.29, 2026-09-29T07:06:51.768392+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007440          , USER_INR_05341         , MERCHANT_BESCOM        ,    2524.63, 2026-09-28T13:44:29.522312+05:30, INR     , BESCOM Electric Bill
TXN-INR-007441          , USER_INR_05757         , MERCHANT_ZEPTO_GROCERY ,    2151.40, 2026-09-23T14:44:45.235214+05:30, INR     , Zepto Quick Delivery
TXN-INR-007442          , USER_INR_06214         , MERCHANT_BIGBASKET     ,    1754.06, 2026-09-17T11:59:12.364241+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007443          , USER_INR_07026         , USER_INR_07027         ,    6043.56, 2026-09-08T11:58:33.810890+05:30, INR     , Cab Share Uber
TXN-INR-007444          , USER_INR_08061         , MERCHANT_HP_PETROL     ,    1813.32, 2026-09-10T12:56:54.542679+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007445          , USER_INR_08498         , USER_INR_08499         ,     416.34, 2026-09-27T18:08:53.327996+05:30, INR     , Rent Share
TXN-INR-007446          , USER_INR_06040         , USER_INR_06041         ,    5327.61, 2026-09-24T23:49:41.926440+05:30, INR     , Groceries Split
TXN-INR-007447          , USER_INR_06266         , MERCHANT_CRED_CARD     ,    1787.38, 2026-09-23T03:12:18.882055+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007448          , USER_INR_03872         , USER_INR_03873         ,    5731.42, 2026-09-08T17:57:46.947803+05:30, INR     , Groceries Split
TXN-INR-007449          , USER_INR_05102         , USER_INR_05103         ,   11284.93, 2026-09-03T09:04:57.331666+05:30, INR     , Groceries Split
TXN-INR-007450          , USER_INR_12278         , USER_INR_12279         ,    2801.16, 2026-09-05T02:07:37.561237+05:30, INR     , UPI Payment
TXN-INR-007451          , USER_INR_04512         , MERCHANT_JIO_RECHARGE  ,    1362.72, 2026-09-22T16:50:49.320344+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007452          , USER_INR_11210         , MERCHANT_JIO_RECHARGE  ,    2292.72, 2026-09-26T15:13:57.537200+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007453          , USER_INR_00869         , MERCHANT_ZEPTO_GROCERY ,    2528.13, 2026-09-20T19:38:48.641749+05:30, INR     , Zepto Quick Delivery
TXN-INR-007454          , USER_INR_11507         , MERCHANT_CRED_CARD     ,    1449.13, 2026-09-25T22:33:25.782953+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007455          , USER_INR_08327         , MERCHANT_ZEPTO_GROCERY ,    1011.55, 2026-09-27T14:35:31.788697+05:30, INR     , Zepto Quick Delivery
TXN-INR-007456          , USER_INR_08202         , USER_INR_08203         ,    1157.75, 2026-09-22T10:34:22.927861+05:30, INR     , Groceries Split
TXN-INR-007457          , USER_INR_04789         , USER_INR_04790         ,   11644.66, 2026-09-04T12:49:27.982749+05:30, INR     , UPI Payment
TXN-INR-007458          , USER_INR_09649         , USER_INR_09650         ,    1295.78, 2026-09-28T06:32:27.750294+05:30, INR     , Personal Transfer
TXN-INR-007459          , USER_INR_08830         , USER_INR_08831         ,    8415.56, 2026-09-28T20:11:58.210553+05:30, INR     , Groceries Split
TXN-INR-007460          , USER_INR_06517         , MERCHANT_ZEPTO_GROCERY ,     451.78, 2026-09-26T08:43:07.390644+05:30, INR     , Zepto Quick Delivery
TXN-INR-007461          , USER_INR_00343         , MERCHANT_HP_PETROL     ,    2789.11, 2026-09-28T10:16:07.657177+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007462          , USER_INR_05192         , USER_INR_05193         ,     587.78, 2026-09-09T03:48:54.728843+05:30, INR     , Dinner Split
TXN-INR-007463          , USER_INR_07258         , USER_INR_07259         ,    4282.63, 2026-09-12T07:37:47.308330+05:30, INR     , Travel Expenses
TXN-INR-007464          , USER_INR_09222         , MERCHANT_BIGBASKET     ,    2422.92, 2026-09-12T16:35:29.702548+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007465          , USER_INR_01158         , USER_INR_01159         ,     766.34, 2026-09-17T00:45:28.230108+05:30, INR     , Groceries Split
TXN-INR-007466          , USER_INR_05200         , MERCHANT_AIRTEL_PAY    ,     444.56, 2026-09-29T03:37:20.297358+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007467          , USER_INR_12306         , MERCHANT_HP_PETROL     ,     972.00, 2026-09-13T16:52:31.741173+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007468          , USER_INR_10339         , MERCHANT_AIRTEL_PAY    ,     997.23, 2026-09-23T00:47:04.094483+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007469          , USER_INR_03234         , USER_INR_03235         ,    7025.06, 2026-09-27T13:34:27.852998+05:30, INR     , Cab Share Uber
TXN-INR-007470          , USER_INR_10499         , MERCHANT_AIRTEL_PAY    ,     540.19, 2026-09-18T13:04:54.203916+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007471          , USER_INR_00828         , MERCHANT_BESCOM        ,    2436.04, 2026-09-23T03:36:21.651081+05:30, INR     , BESCOM Electric Bill
TXN-INR-007472          , USER_INR_04583         , MERCHANT_ZEPTO_GROCERY ,     554.14, 2026-09-20T16:12:53.565232+05:30, INR     , Zepto Quick Delivery
TXN-INR-007473          , USER_INR_03992         , USER_INR_03993         ,   10233.90, 2026-09-22T03:28:50.601497+05:30, INR     , Cab Share Uber
TXN-INR-007474          , USER_INR_02443         , MERCHANT_CRED_CARD     ,    2445.58, 2026-09-10T11:17:30.915632+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007475          , USER_INR_06448         , MERCHANT_CRED_CARD     ,    1715.24, 2026-09-04T11:22:23.241333+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007476          , USER_INR_10803         , USER_INR_10804         ,    1321.97, 2026-09-22T10:05:26.172136+05:30, INR     , Dinner Split
TXN-INR-007477          , USER_INR_01698         , MERCHANT_JIO_RECHARGE  ,     272.49, 2026-09-15T21:55:14.913649+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007478          , USER_INR_05582         , USER_INR_05583         ,    8579.82, 2026-09-27T08:01:26.006747+05:30, INR     , Groceries Split
TXN-INR-007479          , USER_INR_06912         , MERCHANT_ZEPTO_GROCERY ,    1663.65, 2026-09-08T08:43:07.598172+05:30, INR     , Zepto Quick Delivery
TXN-INR-007480          , USER_INR_01316         , USER_INR_01317         ,    4962.90, 2026-09-13T20:33:21.706586+05:30, INR     , Chai & Snacks UPI
TXN-INR-007481          , USER_INR_07888         , MERCHANT_BIGBASKET     ,    2191.89, 2026-09-11T13:49:05.786495+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007482          , USER_INR_07142         , MERCHANT_BLINKIT_INSTA ,    1964.82, 2026-09-23T11:34:18.589977+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007483          , USER_INR_07350         , MERCHANT_AIRTEL_PAY    ,    1631.86, 2026-09-21T04:13:56.050085+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007484          , USER_INR_09351         , USER_INR_09352         ,     112.91, 2026-09-25T15:56:32.699591+05:30, INR     , Groceries Split
TXN-INR-007485          , USER_INR_12323         , USER_INR_12324         ,    7260.02, 2026-09-19T12:01:36.808467+05:30, INR     , Groceries Split
TXN-INR-007486          , USER_INR_06946         , USER_INR_06947         ,    6371.57, 2026-09-22T15:57:12.418793+05:30, INR     , Groceries Split
TXN-INR-007487          , USER_INR_04755         , USER_INR_04756         ,    6262.54, 2026-09-01T17:41:45.892870+05:30, INR     , Medical Store UPI
TXN-INR-007488          , USER_INR_10439         , USER_INR_10440         ,   10435.33, 2026-09-13T20:07:39.317955+05:30, INR     , Personal Transfer
TXN-INR-007489          , USER_INR_05039         , USER_INR_05040         ,    7553.05, 2026-09-04T21:33:10.486761+05:30, INR     , Cab Share Uber
TXN-INR-007490          , USER_INR_08376         , MERCHANT_BESCOM        ,     626.18, 2026-09-09T14:05:40.762608+05:30, INR     , BESCOM Electric Bill
TXN-INR-007491          , USER_INR_09525         , MERCHANT_BESCOM        ,    1832.47, 2026-09-12T19:06:33.561590+05:30, INR     , BESCOM Electric Bill
TXN-INR-007492          , USER_INR_03392         , MERCHANT_ZEPTO_GROCERY ,     951.12, 2026-09-12T18:10:09.921076+05:30, INR     , Zepto Quick Delivery
TXN-INR-007493          , USER_INR_11554         , USER_INR_11555         ,    3332.20, 2026-09-12T22:25:53.416713+05:30, INR     , Dinner Split
TXN-INR-007494          , USER_INR_06858         , MERCHANT_JIO_RECHARGE  ,     462.76, 2026-09-02T21:37:02.053323+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007495          , USER_INR_05670         , USER_INR_05671         ,    5327.38, 2026-09-12T09:39:02.184641+05:30, INR     , Dinner Split
TXN-INR-007496          , USER_INR_05013         , USER_INR_05014         ,    7192.74, 2026-09-21T12:41:12.285530+05:30, INR     , UPI Payment
TXN-INR-007497          , USER_INR_05165         , MERCHANT_ZEPTO_GROCERY ,    2167.76, 2026-09-22T22:32:41.857045+05:30, INR     , Zepto Quick Delivery
TXN-INR-007498          , USER_INR_02469         , USER_INR_02470         ,    6192.27, 2026-09-13T18:26:23.523210+05:30, INR     , Cab Share Uber
TXN-INR-007499          , USER_INR_07021         , MERCHANT_BESCOM        ,    1373.54, 2026-09-29T06:30:10.859388+05:30, INR     , BESCOM Electric Bill
TXN-INR-007500          , USER_INR_01152         , MERCHANT_BIGBASKET     ,     800.30, 2026-09-06T04:42:45.996366+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007501          , USER_INR_10305         , MERCHANT_HP_PETROL     ,    1859.60, 2026-09-18T15:28:22.795299+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007502          , USER_INR_12400         , USER_INR_12401         ,    9083.14, 2026-09-19T19:58:11.041512+05:30, INR     , Travel Expenses
TXN-INR-007503          , USER_INR_08635         , MERCHANT_BIGBASKET     ,    1485.51, 2026-09-14T09:16:03.356556+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007504          , USER_INR_08673         , MERCHANT_BIGBASKET     ,    2708.60, 2026-09-16T14:56:50.804436+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007505          , USER_INR_01680         , USER_INR_01681         ,    4224.50, 2026-09-12T12:53:33.646535+05:30, INR     , Travel Expenses
TXN-INR-007506          , USER_INR_08048         , USER_INR_08049         ,    2987.27, 2026-09-19T18:05:31.041771+05:30, INR     , Groceries Split
TXN-INR-007507          , USER_INR_10352         , MERCHANT_ZEPTO_GROCERY ,    2589.85, 2026-09-05T13:45:42.811296+05:30, INR     , Zepto Quick Delivery
TXN-INR-007508          , USER_INR_09779         , MERCHANT_JIO_RECHARGE  ,    1684.20, 2026-09-20T14:56:26.246695+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007509          , USER_INR_10106         , USER_INR_10107         ,    5163.24, 2026-09-03T20:23:49.034265+05:30, INR     , Dinner Split
TXN-INR-007510          , USER_INR_10342         , MERCHANT_CRED_CARD     ,    1306.50, 2026-09-16T16:50:44.846418+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007511          , USER_INR_07280         , USER_INR_07281         ,    8795.21, 2026-09-17T07:19:18.579171+05:30, INR     , Travel Expenses
TXN-INR-007512          , USER_INR_07900         , MERCHANT_CRED_CARD     ,     778.12, 2026-09-29T13:36:49.720682+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007513          , USER_INR_07049         , MERCHANT_BLINKIT_INSTA ,     642.71, 2026-09-23T23:48:31.103003+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007514          , USER_INR_07962         , MERCHANT_BIGBASKET     ,     372.71, 2026-09-20T14:23:08.436805+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007515          , USER_INR_11620         , MERCHANT_CRED_CARD     ,     566.47, 2026-09-06T16:32:10.840725+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007516          , USER_INR_05738         , MERCHANT_BIGBASKET     ,    2124.31, 2026-09-16T20:19:50.275225+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007517          , USER_INR_01329         , MERCHANT_BLINKIT_INSTA ,    2722.30, 2026-09-17T22:24:12.784618+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007518          , USER_INR_02990         , MERCHANT_BLINKIT_INSTA ,    1358.45, 2026-09-13T05:51:43.987557+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007519          , USER_INR_02416         , USER_INR_02417         ,    5866.93, 2026-09-20T20:01:05.755742+05:30, INR     , UPI Payment
TXN-INR-007520          , USER_INR_09057         , USER_INR_09058         ,    6605.92, 2026-09-21T18:17:36.923714+05:30, INR     , Personal Transfer
TXN-INR-007521          , USER_INR_00136         , MERCHANT_JIO_RECHARGE  ,    2206.35, 2026-09-19T18:17:32.227435+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007522          , USER_INR_04387         , USER_INR_04388         ,     903.47, 2026-09-26T15:02:20.690584+05:30, INR     , Personal Transfer
TXN-INR-007523          , USER_INR_04380         , USER_INR_04381         ,    9038.35, 2026-09-11T00:04:15.014838+05:30, INR     , Personal Transfer
TXN-INR-007524          , USER_INR_07992         , MERCHANT_HP_PETROL     ,    2776.35, 2026-09-08T10:21:15.521706+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007525          , USER_INR_04812         , USER_INR_04813         ,    5760.90, 2026-09-12T17:14:31.043780+05:30, INR     , Groceries Split
TXN-INR-007526          , USER_INR_02450         , MERCHANT_BIGBASKET     ,    2058.77, 2026-09-21T14:28:06.345167+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007527          , USER_INR_01386         , USER_INR_01387         ,    1932.22, 2026-09-11T01:26:06.699782+05:30, INR     , UPI Payment
TXN-INR-007528          , USER_INR_00183         , MERCHANT_CRED_CARD     ,    2366.52, 2026-09-23T10:21:56.932043+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007529          , USER_INR_10019         , MERCHANT_HP_PETROL     ,    2405.06, 2026-09-27T05:00:00.179598+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007530          , USER_INR_11336         , MERCHANT_BIGBASKET     ,    1834.98, 2026-09-10T23:29:43.749331+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007531          , USER_INR_11101         , MERCHANT_AIRTEL_PAY    ,     476.10, 2026-09-28T09:31:31.292969+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007532          , USER_INR_00615         , MERCHANT_AIRTEL_PAY    ,    2665.05, 2026-09-26T02:33:07.791784+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007533          , USER_INR_05996         , MERCHANT_JIO_RECHARGE  ,    2428.61, 2026-09-27T22:16:07.543121+05:30, INR     , Jio Prepaid Recharge
TXN-INR-007534          , USER_INR_04234         , MERCHANT_HP_PETROL     ,     549.12, 2026-09-12T05:04:42.260145+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007535          , USER_INR_01572         , MERCHANT_AIRTEL_PAY    ,     571.22, 2026-09-29T05:56:08.672445+05:30, INR     , Airtel Postpaid / Broadband
TXN-INR-007536          , USER_INR_09369         , MERCHANT_HP_PETROL     ,     623.68, 2026-09-20T15:03:12.735252+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007537          , USER_INR_00849         , MERCHANT_BESCOM        ,    1374.47, 2026-09-04T12:00:42.941725+05:30, INR     , BESCOM Electric Bill
TXN-INR-007538          , USER_INR_05722         , USER_INR_05723         ,     261.44, 2026-09-21T02:13:22.082664+05:30, INR     , Rent Share
TXN-INR-007539          , USER_INR_07068         , USER_INR_07069         ,   10117.08, 2026-09-07T16:49:17.264708+05:30, INR     , Rent Share
TXN-INR-007540          , USER_INR_08502         , USER_INR_08503         ,    5721.88, 2026-09-10T13:07:08.950653+05:30, INR     , Rent Share
TXN-INR-007541          , USER_INR_03126         , USER_INR_03127         ,     958.69, 2026-09-21T05:11:52.045969+05:30, INR     , Dinner Split
TXN-INR-007542          , USER_INR_05145         , MERCHANT_BIGBASKET     ,     421.13, 2026-09-14T17:11:25.732318+05:30, INR     , BigBasket Monthly Grocery
TXN-INR-007543          , USER_INR_09442         , USER_INR_09443         ,    4571.67, 2026-09-08T12:03:16.908782+05:30, INR     , UPI Payment
TXN-INR-007544          , USER_INR_01225         , MERCHANT_HP_PETROL     ,    2096.13, 2026-09-03T14:00:46.411571+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007545          , USER_INR_09355         , MERCHANT_BLINKIT_INSTA ,    2096.81, 2026-09-19T23:40:04.032550+05:30, INR     , Blinkit Quick Delivery
TXN-INR-007546          , USER_INR_08656         , MERCHANT_ZEPTO_GROCERY ,     798.94, 2026-09-11T12:43:54.478470+05:30, INR     , Zepto Quick Delivery
TXN-INR-007547          , USER_INR_00254         , MERCHANT_CRED_CARD     ,     240.81, 2026-09-09T00:41:21.950759+05:30, INR     , CRED Credit Card Settlement
TXN-INR-007548          , USER_INR_03060         , USER_INR_03061         ,    6428.32, 2026-09-19T16:38:56.569329+05:30, INR     , Cab Share Uber
TXN-INR-007549          , USER_INR_05015         , MERCHANT_HP_PETROL     ,     125.48, 2026-09-03T06:31:58.643307+05:30, INR     , HPCL Fuel Station UPI
TXN-INR-007550          , USER_INR_11908         , MERCHANT_ZEPTO_GROCERY ,     798.59, 2026-09-12T02:47:56.365600+05:30, INR     , Zepto Quick Delivery
TXN-INR-007551          , USER_INR_06412         , USER_INR_06413         ,   11470.45, 2026-09-11T22:04:49.444345+05:30, INR     , Travel Expenses
